0,1,2,3,4,5,6,7,8
001367,海森药业,3.28,0.09849999999999999,0.24850000000000003,0.9850850701853529,0.2241556,0.6658286463,0.604
001368,通达创智,-0.23,0.0649,0.217,0.9925610984007995,0.0912468,0.5926649801,0.6759999999999999
001373,翔腾新材,-0.65,0.0342,1.4055000000000002,0.996743624465329,0.1171276,0.5968756564000001,0.5920000000000001
001376,百通能源,0.0,0.0298,0.3097,0.9952578237668414,0.1740888,0.60013711,0.5720000000000001
001378,德冠新材,-4.67,0.1341,0.31620000000000004,1.0090217812316435,0.2408736,0.6080142313,0.6920000000000001
001379,腾达科技,1.76,0.11019999999999999,0.5885,1.0065778673987604,0.2255144,0.6960872055999999,0.62
001380,华纬科技,-5.67,0.2016,0.2736,1.0334213157784966,0.2513532,0.7027079544999999,0.8
001387,雪祺电气,-0.36,0.0291,0.3394,0.9955857634805615,0.0923912,0.5716050055,0.612
001389,广合科技,-3.82,0.2845,0.4029,1.0266447400633179,0.3995192,0.8105220408,0.7120000000000001
001696,宗申动力,-7.05,0.12539999999999998,0.5468999999999999,1.0157759517899236,0.2723132,0.6096745585,0.884
001872,招商港口,0.0,0.0016,0.0955,0.998603517096952,0.2431656,0.6522250725000001,0.632
001896,豫能控股,0.0,0.009000000000000001,-0.515,0.9938481956004976,0.243222,0.5617400259,0.684
001914,招商积余,1.29,0.006500000000000001,0.1306,0.9950042275441061,0.1453772,0.6625233869999999,0.68
001965,招商公路,1.63,0.0042,0.16879999999999998,1.0016031970025492,0.2567616,0.7061993588,0.66
001979,招商蛇口,1.53,0.010700000000000001,0.2597,1.0002947631846075,0.372736,0.6948267165,0.708
002001,新 和 成,-0.37,0.005,0.1235,1.0012193423684603,0.377802,0.7211526607000001,0.7440000000000001
002003,伟星股份,3.14,0.0148,0.21780000000000002,0.9927921987461598,0.1656496,0.7593902925,0.652
002004,华邦健康,-0.26,0.0125,0.1281,0.9968333653897437,0.2900544,0.595787907,0.696
002005,ST德豪,0.53,0.0042,-0.48700000000000004,0.9919845844244681,0.393132,0.5653316423,0.624
002006,精工科技,0.1,0.0605,1.0307,0.9959849456583119,0.2868144,0.6465678647,0.86
002007,华兰生物,0.19,0.0054,0.23829999999999998,0.998713531101246,0.2283724,0.6547729616,0.736
002008,大族激光,-1.45,0.050499999999999996,0.1574,0.9937973343759929,0.3321508,0.6285092612,0.9079999999999999
002009,天奇股份,-0.12,0.1252,-0.8946999999999999,1.0104442766031376,0.3035016,0.5748346307,0.904
002010,传化智联,-1.56,0.0147,0.444,1.0003433962228174,0.282828,0.6227474754,0.76
002011,盾安环境,-1.75,0.023,0.1586,0.9971155672419254,0.225274,0.7028812985999999,0.7959999999999999
002012,凯恩股份,-0.85,0.016,0.8986,0.9946657898829423,0.1739096,0.6009328247,0.652
002014,永新股份,0.88,0.0054,0.1561,0.9934964635271236,0.1744444,0.6870912473999999,0.644
002015,协鑫能科,-0.76,0.0109,0.1567,0.9990239818108975,0.2550036,0.618657,0.784
002016,世荣兆业,-0.33,0.0209,1.5241,1.003493492121298,0.2893508,0.5220339705,0.716
002017,东信和平,-1.6,0.022799999999999997,0.40409999999999996,1.0003883681002719,0.2646044,0.6846524742,0.716
002019,亿帆医药,1.35,0.023799999999999998,0.2799,1.0045618124507116,0.287564,0.6164321858999999,0.7559999999999999
002020,京新药业,2.36,0.028900000000000002,0.1459,0.9932729120758275,0.3612316,0.704378905,0.7240000000000001
002021,中捷资源,-1.18,0.0412,1.1985999999999999,1.001824496663889,0.3114044,0.6009708534,0.608
002022,科华生物,-1.14,0.015300000000000001,-0.19140000000000001,0.9997068855133664,0.2110184,0.5198436313,0.66
002023,海特高新,-1.02,0.0233,0.9605,0.9950821063979439,0.2589932,0.6053707246,0.784
002024,ST易购,0.5,0.0021,0.2354,0.9994011168827587,0.4014744,0.6215997722000001,0.736
002025,航天电器,0.6,0.0181,0.44299999999999995,0.9902514716334523,0.3552564,0.7187881379,0.84
002026,山东威达,-1.92,0.0479,0.1884,0.9994953212286476,0.2843316,0.6391278816,0.76
002027,分众传媒,-0.62,0.0077,0.17550000000000002,1.0020969350293936,0.3767368,0.724187108,0.8440000000000001
002028,思源电气,1.63,0.0092,0.2716,0.9961211101092602,0.2074844,0.711400098,0.736
002029,七 匹 狼,1.44,0.0196,0.1418,0.9923201093765822,0.2547172,0.5731342122,0.628
002030,达安基因,-0.15,0.023,-0.13570000000000002,0.996938632457716,0.2760524,0.5390233572,0.836
002031,巨轮智能,2.86,0.3429,30.494699999999998,0.9598128696366666,0.3219644,0.5999542583,0.956
002032,苏 泊 尔,1.55,0.0039000000000000003,0.19210000000000002,0.9979873227025093,0.1344196,0.7056096771,0.728
002033,丽江股份,1.28,0.030600000000000002,0.18600000000000003,0.9959757806717743,0.3222004,0.695961073,0.708
002034,旺能环境,-4.21,0.029500000000000002,0.1066,1.0016642625693795,0.2093012,0.7050634105,0.768
002035,华帝股份,0.95,0.0264,0.1167,0.9970350939666667,0.2985316,0.660464147,0.764
002036,联创电子,-1.77,0.1189,-2.1953,0.9975440477636365,0.3043468,0.5917572431,0.872
002037,保利联合,-0.38,0.0151,-0.4864,0.9949799818843187,0.212152,0.5036320614,0.6679999999999999
002038,双鹭药业,0.28,0.0166,-3.2505,0.9970964975604816,0.2581528,0.5585086789,0.664
002039,黔源电力,0.14,0.0048,0.17670000000000002,0.9978103693684679,0.170018,0.5410266265,0.652
002040,南 京 港,-0.15,0.0087,0.21559999999999999,0.9949287129230183,0.16621,0.5867831145,0.624
002041,登海种业,0.0,0.021099999999999997,1.2438,0.9956938905208333,0.2722456,0.6194063752000001,0.852
002042,华孚时尚,9.96,0.11349999999999999,1.5618,0.9745262232324787,0.555928,0.6899556058,0.684
002043,兔 宝 宝,4.57,0.0461,0.15869999999999998,0.9900523327514259,0.2454896,0.789586333,0.736
002044,美年健康,-2.33,0.0518,7.5083,1.006063782295238,0.3369912,0.6200754877,0.852
002045,国光电器,-2.01,0.0824,0.32020000000000004,0.9980220717732325,0.2919352,0.6361923827,0.764
002046,国机精工,-2.97,0.1275,0.3296,1.0209378950155883,0.381278,0.7122950722,0.9159999999999999
002047,宝鹰股份,0.0,0.0196,-0.0708,1.0080436623677778,0.2680644,0.6154530324,0.6759999999999999
002048,宁波华翔,10.04,0.1801,0.1288,0.9789973118569067,0.4594528,0.7911306344000001,0.852
002049,紫光国微,-1.7,0.0322,0.46270000000000006,0.999623154016366,0.3529228,0.6759889061,0.88
002050,三花智控,-6.62,0.062,0.3942,1.0126199924742443,0.43111,0.7152955466,0.94
002051,中工国际,-0.67,0.036699999999999997,0.305,1.006680756528684,0.3470772,0.71351449,0.872
002052,*ST同洲,-3.96,0.0449,-1.6146,0.9958283386157767,0.4265112,0.46867495839999995,0.632
002053,云南能投,-0.09,0.0039000000000000003,0.154,0.9954996352857525,0.1980596,0.6448070475000001,0.672
002054,德美化工,-1.11,0.028300000000000002,0.4966,0.99499002232464,0.2080084,0.5951280744,0.672
002055,得润电子,-1.98,0.0592,-0.2325,1.0001141881226356,0.199986,0.4770239342,0.7240000000000001
002056,横店东磁,-0.3,0.011399999999999999,0.174,0.9977029196534443,0.266644,0.654974873,0.7559999999999999
002057,中钢天源,0.0,0.055099999999999996,0.3038,1.006727249572619,0.3055884,0.686748234,0.86
002058,威尔泰,-4.16,0.11560000000000001,-1.2266,0.9937594960178876,0.2036164,0.5402686456,0.792
002059,云南旅游,1.86,0.021099999999999997,0.3044,0.99454080228117,0.2470064,0.6045753802,0.764
002060,广东建工,0.0,0.009300000000000001,0.1547,0.9984308727310734,0.1734996,0.6475099349,0.708
002061,浙江交科,-0.51,0.0109,0.0909,0.9985124124782608,0.2933008,0.7033999801999999,0.708
002062,宏润建设,0.0,0.0144,0.1963,1.0031251526026514,0.3776368,0.5943044838,0.664
002063,远光软件,-3.51,0.0739,0.4471,1.0042537603279476,0.3108016,0.7325209531,0.884
002064,华峰化学,0.48,0.0042,0.1532,0.9971516191519905,0.2437188,0.6754696239000001,0.7040000000000001
002065,东华软件,2.86,0.17980000000000002,0.636,0.9852674751367283,0.3818508,0.6581024221,0.924
002066,瑞泰科技,-0.18,0.0163,0.4045,0.9941477579931004,0.190866,0.5840666427,0.648
002067,景兴纸业,-3.11,0.2205,0.8792,1.0142868680457267,0.3665788,0.6128865728,0.9279999999999999
002068,黑猫股份,1.36,0.039,-1.2685,0.9830128255079051,0.400442,0.6505268377,0.8079999999999999
002069,獐子岛,0.81,0.0143,-0.8015000000000001,0.9925617395682795,0.1123924,0.5166875559999999,0.636
002072,凯瑞德,0.41,0.0223,-5.2799000000000005,0.9993371111645363,0.132354,0.6353465072,0.612
002073,软控股份,-2.34,0.046799999999999994,0.20440000000000003,1.0006497790140523,0.296588,0.6638041471,0.8320000000000001
002074,国轩高科,1.38,0.0292,0.7722,1.003695782557258,0.3893992,0.7377191661000001,0.9
002075,沙钢股份,-1.13,0.031,0.9571,0.9935516808967373,0.4184672,0.5631601499,0.72
002076,星光股份,-3.91,0.1167,-14.9801,1.0105159130398373,0.2446344,0.5256163017,0.8240000000000001
002077,大港股份,-1.64,0.0513,1.7097,0.9998667003806927,0.2195708,0.5993427447999999,0.772
002078,太阳纸业,3.08,0.011699999999999999,0.1255,0.9960541585505698,0.277558,0.7582777273000001,0.7240000000000001
002079,苏州固锝,-0.9,0.0356,1.6582,0.9961176418063464,0.1842672,0.6336818956,0.792
002080,中材科技,-0.59,0.026699999999999998,0.3145,0.9934241116432238,0.2792316,0.6927652439,0.884
002081,金 螳 螂,-0.86,0.0069,0.1472,1.0013315342789018,0.2287128,0.6278725873,0.6559999999999999
002082,万邦德,4.91,0.029500000000000002,0.6274000000000001,0.9830930299779032,0.243298,0.6308709768,0.62
002083,孚日股份,-0.41,0.0147,0.1017,0.9976750884871368,0.3343676,0.6419995776,0.66
002084,海鸥住工,0.0,0.0143,-3.1991,0.9955573925869564,0.144518,0.5690933644,0.636
002085,万丰奥威,0.9,0.08199999999999999,0.5991,0.9958602914885377,0.3791392,0.7277713052999999,0.9159999999999999
002086,东方海洋,-0.39,0.0374,-0.5425,0.9983920067171206,0.2600004,0.5534119456,0.68
002088,鲁阳节能,0.58,0.004699999999999999,0.1359,0.9963851356763878,0.0520716,0.6523739215000001,0.628
002090,金智科技,-0.89,0.0713,0.8275,0.9960870295354518,0.2362856,0.595921546,0.8079999999999999
002091,江苏国泰,1.97,0.023,0.1133,0.9896116632704898,0.3260732,0.7323368840000001,0.7959999999999999
002092,ST中泰,1.79,0.0102,-0.2545,1.0009397479929825,0.5083636,0.5996744464,0.7040000000000001
002093,国脉科技,-1.05,0.0181,0.4311,0.996661255671716,0.2960848,0.6440581741,0.7959999999999999
002094,青岛金王,-0.34,0.0541,0.4628,0.9997452333749568,0.2011184,0.49393082,0.7120000000000001
002095,生 意 宝,-1.56,0.0369,-2.5694999999999997,1.0017901288114144,0.2317888,0.5672885116999999,0.784
002096,易普力,0.18,0.0089,0.1977,0.9982253662820466,0.2683336,0.7173759738,0.672
002097,山河智能,-3.44,0.10289999999999999,2.0115,1.0180658037865362,0.2819856,0.6562667966,0.9279999999999999
002098,浔兴股份,0.7,0.0078000000000000005,0.1343,0.9923644577093133,0.2137752,0.6974090762,0.652
002099,海翔药业,-0.42,0.0075,4.8238,0.9984920130447479,0.1940528,0.5712830891,0.648
002100,天康生物,-0.16,0.0128,0.1112,0.9993982736609122,0.3527468,0.6525940991,0.72
002101,广东鸿图,0.39,0.0256,0.24170000000000003,1.0006969132282626,0.2355436,0.7214495771,0.78
002102,能特科技,0.0,0.0217,0.5107,0.9992902438607717,0.322312,0.5869026345999999,0.728
002103,广博股份,2.09,0.0986,0.4081,0.9912833227631873,0.2631692,0.6771806922,0.684
002104,恒宝股份,-1.44,0.027999999999999997,0.3956,0.9990948538680292,0.2149996,0.6261548469,0.7120000000000001
002105,信隆健康,3.69,0.0757,18.5205,1.0054079951937722,0.2530996,0.6382807604,0.612
002106,莱宝高科,-1.38,0.026000000000000002,0.196,0.9989497492989511,0.2704092,0.6669266451,0.768
002107,沃华医药,-0.43,0.011200000000000002,0.8692,0.9961902424458697,0.0715624,0.5634390476,0.664
002108,沧州明珠,-0.86,0.013000000000000001,0.3105,0.998930381599128,0.2356616,0.6355788007000001,0.7
002109,兴化股份,-0.31,0.0055000000000000005,-0.10060000000000001,0.9961634626313847,0.1685984,0.5719226105,0.636
002110,三钢闽光,6.22,0.0582,-0.058499999999999996,0.9844109212070259,0.3630712,0.6231524503,0.8320000000000001
002111,威海广泰,-0.36,0.025,0.3471,0.9921573959956288,0.1886164,0.658020303,0.752
002112,三变科技,-4.96,0.1782,0.4029,1.0106412246008079,0.2877416,0.6372475905,0.8240000000000001
002114,罗平锌电,-1.45,0.0449,-0.21050000000000002,1.000263654272995,0.1740424,0.54889287,0.6759999999999999
002115,三维通信,2.06,0.1388,-1.9587,0.9883311895229508,0.296286,0.6941361915,0.768
002116,中国海诚,-0.69,0.0123,0.1396,0.9979877175179741,0.1956632,0.6169670609,0.66
002117,东港股份,-4.39,0.1014,0.6820999999999999,1.0020590501289304,0.3613732,0.6273881326,0.888
002119,康强电子,-0.9,0.10310000000000001,0.6617000000000001,0.9928591629262452,0.2366924,0.6294057201,0.7879999999999999
002120,韵达股份,0.14,0.0070999999999999995,0.11230000000000001,0.9985100347189821,0.2554904,0.7320779712,0.768
002121,科陆电子,0.84,0.0259,-0.38880000000000003,0.9930139825903967,0.2767928,0.5896770685,0.7959999999999999
002122,汇洲智能,-1.81,0.0737,1.0681,1.0027204121476483,0.2550068,0.5837795045,0.8240000000000001
002123,梦网科技,-1.8,0.1643,3.4501999999999997,1.0054058877581478,0.277824333333,0.6217810565,0.852
002124,ST天邦,0.37,0.015300000000000001,0.0337,0.993066280901845,0.329564,0.5016031998,0.7040000000000001
002125,湘潭电化,1.93,0.0492,0.22519999999999998,0.9932012826844285,0.3274388,0.7391404206,0.736
002126,银轮股份,-0.3,0.1445,0.3419,1.0044834306510908,0.477594,0.8262935059000001,0.9359999999999999
002127,南极电商,1.86,0.032400000000000005,1.4871,0.9900391890397261,0.3403984,0.6449742504,0.664
002128,电投能源,-0.74,0.0044,0.0666,0.9990562137590362,0.2295164,0.7285765364,0.7
002129,TCL中环,-2.12,0.0208,-0.0463,1.0010619700843244,0.3051968,0.5615642142,0.736
002130,沃尔核材,-4.25,0.1229,0.3632,1.0194254913079903,0.3416452,0.6571111206000001,0.852
002131,利欧股份,-2.98,0.1047,-1.3465,1.0056779055252953,0.2702716,0.605249145,0.848
002132,恒星科技,0.67,0.023,1.7057,0.9907214937589405,0.215112,0.5871046762000001,0.72
002133,广宇集团,-0.35,0.035,-0.1073,1.002092217694662,0.271732,0.6289085373000001,0.732
002134,天津普林,0.1,0.0288,1.2026999999999999,0.9998320882025272,0.3330156,0.6382560190000001,0.628
002135,东南网架,-1.12,0.0102,0.22690000000000002,0.9994636808774268,0.2101344,0.5844197139,0.68
002136,安 纳 达,-0.4,0.014499999999999999,0.3899,0.9968249457609929,0.232924,0.5688899973,0.664
002137,实益达,-4.18,0.1509,1.5448,1.007174213077131,0.2060772,0.5426846765,0.836
002138,顺络电子,0.69,0.020499999999999997,0.3095,0.988797624273638,0.3426712,0.7320941476,0.764
002139,拓邦股份,1.42,0.1115,0.3332,1.0011312757284199,0.3834616,0.7413412722,0.9279999999999999
002140,东华科技,-0.65,0.0116,0.15789999999999998,0.9956851612579235,0.1631016,0.6506074636,0.696
002141,*ST贤丰,-2.0,0.0078000000000000005,7.1295,1.0078786079061226,0.2911384,0.5120974419000001,0.624
002142,宁波银行,1.5,0.0046,0.0594,0.9932668373355884,0.4098288,0.7275312175,0.772
002144,宏达高科,2.49,0.0435,0.2169,0.9821883116908582,0.1699168,0.6561096745,0.624
002145,中核钛白,-1.16,0.0118,0.2763,0.998267850144601,0.3123056,0.5970691421000001,0.732
002146,荣盛发展,-1.23,0.0345,-0.0366,1.0112718277987498,0.3839424,0.542161564,0.7040000000000001
002148,北纬科技,-2.53,0.12,2.51,1.0004889263985168,0.2498892,0.6171847914,0.872
002149,西部材料,-3.41,0.040999999999999995,0.5042,0.9963926287563751,0.280292,0.6248177535,0.8640000000000001
002150,通润装备,-1.41,0.0195,0.337,0.998938804221219,0.1784264,0.6652357429,0.7559999999999999
002151,北斗星通,-0.92,0.0189,-1.7181,0.9978812749667536,0.2322232,0.5802528465000001,0.7959999999999999
002152,广电运通,-3.88,0.09759999999999999,0.4094,1.0305319571232805,0.3754228,0.711677436,0.9440000000000001
002153,石基信息,-2.29,0.0216,10.451400000000001,1.0020771270213318,0.1778504,0.6336186066,0.84
002154,报 喜 鸟,2.4,0.037000000000000005,0.11230000000000001,0.9883517306563381,0.3290756,0.7220704743,0.628
002155,湖南黄金,0.35,0.0368,0.2334,1.005503620704751,0.4024336,0.7113249265,0.7120000000000001
002156,通富微电,-2.6,0.0536,0.6258,1.0035876577105334,0.3154916,0.6889453946999999,0.868
002157,正邦科技,-1.04,0.0072,0.6598999999999999,1.0009463191541959,0.3156564,0.5934854506,0.768
002158,汉钟精机,0.15,0.015700000000000002,0.1193,0.9949253838945796,0.2032804,0.7034911864,0.76
002159,三特索道,1.6,0.0368,0.1253,0.9937083141566553,0.1987392,0.7323119742,0.62
002160,常铝股份,-0.52,0.0195,0.5807,0.9923585870737662,0.2292668,0.6542219095999999,0.7
002161,远 望 谷,-1.41,0.0521,0.5503,0.9963954106501591,0.2823272,0.6653449077000001,0.7440000000000001
002162,悦心健康,1.88,0.065,-0.23739999999999997,1.004356671576517,0.2600464,0.635760583,0.696
002163,海南发展,10.01,0.0381,-0.2691,0.988275083367644,0.5440536,0.659327701,0.696
002164,宁波东力,1.16,0.15439999999999998,0.6512,0.9907374153373028,0.2911992,0.6931415183,0.868
002165,红 宝 丽,-1.49,0.048600000000000004,0.5550999999999999,0.9967218829956896,0.2889988,0.5572364368,0.7120000000000001
002166,莱茵生物,-0.51,0.0169,0.4242,0.9967662033863226,0.2881144,0.6700677810000001,0.716
002167,东方锆业,-1.0,0.1568,-1.2521,1.0173833337820224,0.3433176,0.6213681898,0.8759999999999999
002168,ST惠程,-1.24,0.011200000000000002,-0.16920000000000002,1.0019780016364017,0.2770916,0.524818177,0.66
002169,智光电气,-1.25,0.016,-0.26289999999999997,0.9960306941988923,0.2284164,0.5565251215,0.752
002170,芭田股份,0.49,0.0259,0.2909,0.9845968726245146,0.3350832,0.6006117557999999,0.7040000000000001
002171,楚江新材,-1.97,0.016399999999999998,6.2562999999999995,1.0008241814390189,0.2328836,0.653565346,0.7559999999999999
002172,澳洋健康,0.0,0.0199,0.5136999999999999,0.9944250827598266,0.1437536,0.5658053356,0.68
002173,创新医疗,-1.19,0.11380000000000001,-1.1874,1.0010721317254254,0.2566356,0.5308702049,0.88
002174,游族网络,-0.2,0.029900000000000003,13.293,0.9999404875812377,0.3227952,0.6507158812999999,0.7440000000000001
002175,东方智造,3.13,0.1493,1.6747999999999998,0.996235629909275,0.29718,0.6921348216,0.8240000000000001
002176,江特电机,-1.89,0.08039999999999999,-1.3741999999999999,0.9991858451462062,0.3481424,0.6081492162,0.924
002177,御银股份,-0.4,0.0851,2.2862999999999998,1.0015595179015904,0.2539424,0.591796744,0.708
002178,延华智能,1.17,0.0508,-4.1995,1.0039755393265601,0.2211976,0.5781344778999999,0.7240000000000001
002179,中航光电,0.44,0.0127,0.24600000000000002,0.9981263399947948,0.3003612,0.7068323972999999,0.856
002180,纳思达,-2.16,0.0127,0.26839999999999997,1.001057550455903,0.309926,0.6458597072000001,0.828
002181,粤 传 媒,-2.31,0.0429,-1.3554,1.009724711294257,0.2552256,0.5168261951,0.7
002182,宝武镁业,-0.38,0.0546,0.6409999999999999,0.9967982046834718,0.412014,0.6746513205,0.86
002183,怡 亚 通,-0.21,0.0252,1.5196,0.9973277314719665,0.3331096,0.6500464129,0.82
002184,海得控制,-4.53,0.16,-0.37060000000000004,1.011349182110599,0.1836608,0.5513260218,0.852
002185,华天科技,-1.96,0.0258,0.7748,1.0012800890918332,0.2543416,0.6265570335999999,0.812
002186,全 聚 德,2.85,0.038,0.3532,0.9913854568963921,0.2174224,0.6592692809999999,0.648
002187,广百股份,9.97,0.1753,0.7759999999999999,0.9664993522212436,0.3040552,0.7079097949,0.708
002188,中天服务,0.0,0.0596,2.1991,1.0092223049241598,0.1135988,0.6653671349,0.628
002189,中光学,-1.38,0.0217,-1.8181,0.9996695379154514,0.2186788,0.568881596,0.816
002190,成飞集成,-1.27,0.018500000000000003,-1.7946,0.9976247956589743,0.1824008,0.5285698501,0.7120000000000001
002191,劲嘉股份,0.0,0.0113,0.18989999999999999,0.9961396921939615,0.2726924,0.5848056683,0.716
002192,融捷股份,0.62,0.0388,0.3454,0.997457939879858,0.3028372,0.6387348144,0.7
002193,如意集团,1.63,0.0723,0.3849,0.9952973580090032,0.2136804,0.5543055174,0.696
002194,武汉凡谷,-3.39,0.0862,1.4097,1.0036511558103824,0.2488168,0.6535285822,0.8320000000000001
002195,岩山科技,-1.2,0.056799999999999996,4.9807999999999995,1.005130506410505,0.334842,0.591852741,0.924
002196,方正电机,1.42,0.10310000000000001,2953.43,0.9966554460443199,0.2866536,0.5920664513,0.836
002197,ST证通,5.1,0.0989,-0.4177,0.9848015524732038,0.455126,0.7079532055,0.816
002198,嘉应制药,1.12,0.023700000000000002,9.604099999999999,0.9894174934128276,0.2385768,0.5569592473,0.6679999999999999
002199,东晶电子,-3.06,0.0557,-0.2861,1.004336210959169,0.16522,0.5003067717999999,0.672
002200,ST交投,-0.93,0.0063,-0.2483,0.994133930107317,0.105826,0.5442155171999999,0.612
002201,九鼎新材,-1.08,0.013500000000000002,1.1029,0.9990386685337569,0.1392868,0.5925855575,0.696
002202,金风科技,-1.4,0.0169,0.162,0.9965263065078602,0.2656524,0.6908314876999999,0.792
002203,海亮股份,-0.94,0.005,0.16219999999999998,0.9977134207335436,0.25627,0.6923286921,0.628
002204,大连重工,-0.39,0.0127,0.1946,0.9955420765449506,0.250874,0.6548466467999999,0.752
002205,国统股份,-0.32,0.0262,-0.41840000000000005,1.000202301801407,0.1409688,0.549511408,0.66
002206,海 利 得,-0.23,0.018600000000000002,0.1282,0.9967465524743119,0.2341044,0.642919756,0.688
002207,准油股份,-1.12,0.024399999999999998,-0.6873,0.9987620871217391,0.1488984,0.5368128147,0.696
002208,合肥城建,-0.66,0.030699999999999998,0.5142,1.0015078449030586,0.288662,0.6183322719000001,0.772
002209,达 意 隆,-6.8,0.2791,0.40009999999999996,1.0580403712904805,0.2587124,0.6611865022000001,0.84
002210,飞马国际,0.0,0.039,1.3438999999999999,0.9944594216774337,0.3434648,0.5462502136,0.652
002211,宏达新材,-2.04,0.10619999999999999,-0.7778,1.0041778813868358,0.2206672,0.5714011628,0.816
002212,天融信,-2.68,0.0673,-0.47450000000000003,1.0019916646856828,0.3029628,0.6314640061,0.868
002213,大为股份,-0.57,0.1637,-1.2783,1.007282166271571,0.2446568,0.5839257666000001,0.8240000000000001
002214,大立科技,-1.25,0.017,-0.1918,0.998941961004982,0.2192588,0.5072577142,0.764
002215,诺 普 信,0.67,0.0286,0.1399,0.9934605209995578,0.3383004,0.5946395704999999,0.6559999999999999
002216,三全食品,2.36,0.0137,0.1885,0.9907248627200533,0.2168968,0.6937876773,0.68
002217,*ST合泰,-0.97,0.005600000000000001,-0.0932,1.0020671022063725,0.358153921569,0.5401405276,0.696
002218,拓日新能,-2.22,0.028300000000000002,1.2079,1.0035486990161473,0.1950432,0.5528776979,0.76
002219,新里程,-0.71,0.023399999999999997,1.3474000000000002,0.9988943002996429,0.2854104,0.6035772301,0.752
002221,东华能源,0.76,0.0143,0.9492,0.9925311304705884,0.4062792,0.616445033,0.708
002222,福晶科技,-3.77,0.0632,0.7768,1.0063621510668108,0.3370348,0.6814766983,0.888
002223,鱼跃医疗,0.7,0.010700000000000001,0.1826,0.9978333368375267,0.2766572,0.7462742654,0.836
002224,三 力 士,-1.1,0.021099999999999997,0.5946,0.9992949504493303,0.2017804,0.6072558241,0.7879999999999999
002225,濮耐股份,-0.18,0.0353,0.3453,1.0003602747764286,0.30378,0.7007061878,0.7759999999999999
002226,江南化工,-2.47,0.0098,0.1463,1.0041098373063406,0.2073784,0.684849221,0.7240000000000001
002227,奥 特 迅,-2.07,0.0342,-0.9033,1.0030027392210894,0.1379196,0.5894113742,0.68
002228,合兴包装,0.99,0.008,0.1937,0.9896485952173771,0.1428,0.5939465160999999,0.64
002229,鸿博股份,0.07,0.0721,-0.8172,1.0060358640054332,0.23865,0.5263580180999999,0.828
002230,科大讯飞,-1.86,0.035,-2.7401,1.0087841441400038,0.4360224,0.6755747048,0.904
002231,奥维通信,-1.48,0.044000000000000004,-0.8554999999999999,1.0007393733863335,0.2017908,0.5689948310999999,0.684
002232,启明信息,-3.49,0.0426,-1.8981999999999999,1.0067178580986507,0.2290124,0.5918124581,0.836
002233,塔牌集团,1.21,0.0068000000000000005,0.1679,0.9913526858019868,0.219096,0.6337869637,0.6679999999999999
002234,民和股份,0.36,0.0277,-0.1014,0.9941698140295724,0.286522,0.5669781033,0.696
002235,安妮股份,0.34,0.0735,1.0319,0.9973911882230375,0.3012756,0.6205655542,0.7040000000000001
002236,大华股份,-2.44,0.0348,0.16670000000000001,1.0035515717663752,0.3428932,0.7392050671,0.904
002237,恒邦股份,-1.16,0.0152,0.1891,1.0004725293162746,0.288176,0.6579583434,0.72
002238,天威视讯,-1.4,0.0232,3.6052999999999997,1.003837287381441,0.2741444,0.6136600911,0.772
002239,奥特佳,-2.73,0.0431,0.8664000000000001,1.003406018424299,0.2832092,0.604073404,0.74
002240,盛新锂能,0.51,0.023,-0.2046,0.9981277687989826,0.2653812,0.6443817047,0.728
002241,歌尔股份,2.61,0.0493,0.3368,0.9924093140811551,0.4558988,0.8069269101000001,0.912
002242,九阳股份,0.19,0.0131,0.6053999999999999,0.9964411086328487,0.2035788,0.6145997161,0.7440000000000001
002243,力合科创,0.66,0.0202,0.6113000000000001,1.0040031603799342,0.3122192,0.6156850933,0.716
002244,滨江集团,1.68,0.0227,0.15539999999999998,1.0030310304532168,0.4124908,0.7414835471000001,0.8240000000000001
002245,蔚蓝锂芯,-1.49,0.19,0.485,1.0176517088004424,0.333312,0.6662669169000001,0.948
002246,北化股份,1.2,0.0264,-0.8937,0.9880407856652476,0.2739884,0.5938603432,0.688
002247,聚力文化,-1.08,0.0535,0.0793,1.0014601423540144,0.2973208,0.5847995188,0.612
002248,华东数控,-2.4,0.0726,2.2451,1.0038173074826622,0.1751024,0.5518038007,0.812
002249,大洋电机,3.35,0.1097,0.1845,1.0037583010063422,0.4038724,0.8226796097000001,0.892
002250,联化科技,-0.72,0.027000000000000003,1.4446,0.9966878412649199,0.2691544,0.5937513326,0.728
002251,ST步步高,0.73,0.0141,0.0412,0.9969419984612591,0.3783584,0.6507884103000001,0.7
002252,上海莱士,1.03,0.0079,0.1861,1.0002420095008733,0.349219666667,0.6839621207000001,0.748
002253,川大智胜,-5.23,0.151,-0.7943000000000001,0.9983659052739953,0.2031884,0.5139594405,0.8079999999999999
002254,泰和新材,0.19,0.0315,0.44299999999999995,1.004375170588975,0.3156348,0.6048398547,0.784
002255,海陆重工,-1.25,0.0404,0.1634,0.9972801297227848,0.2269412,0.6314898956,0.76
002256,兆新股份,0.0,0.0313,-0.3978,0.9995085172938017,0.3474844,0.5788565410000001,0.72
002258,利尔化学,-0.84,0.012199999999999999,0.3089,0.9989196774931408,0.2218616,0.6239246468,0.6679999999999999
002259,ST升达,-0.79,0.0040999999999999995,-0.6944,0.998799547438,0.2385972,0.6522880798,0.62
002261,拓维信息,-6.15,0.3054,30.1519,1.0236118148320852,0.3790548,0.6189062475,0.9520000000000001
